Date;ABI BB Equity;NOKIA FH Equity;DG FP Equity;BNP FP Equity;SAN FP Equity;FP FP Equity;GLE FP Equity;OR FP Equity;AI FP Equity;ORA FP Equity;SU FP Equity;VIV FP Equity;EI FP Equity;BN FP Equity;AIR FP Equity;CS FP Equity;ENGI FP Equity;SAF FP Equity;SGO FP Equity;CA FP Equity;MC FP Equity;UL NA Equity;UNA NA Equity;DAI GY Equity;MUV2 GY Equity;ALV GY Equity;FRE GY Equity;BAYN GY Equity;DTE GY Equity;BAS GY Equity;DPW GY Equity;EOAN GY Equity;VOW3 GY Equity;BMW GY Equity;DBK GY Equity;SAP GY Equity;SIE GY Equity;ISP IM Equity;ENEL IM Equity;UCG IM Equity;ENI IM Equity;G IM Equity;INGA NA Equity;ASML NA Equity;PHIA NA Equity;IBE SQ Equity;TEF SQ Equity;ITX SQ Equity;BBVA SQ Equity;SAN SQ Equity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/01/12;1928851;26724390;1877763;16017741;3310898;6727012;19832771;731219;949040;14198878;2774580;4180101;434177;2527265;2559988;19992079;3813922;2154229;2983559;6351108;967616;595029;5634719;6597738;1510171;4684835;1995624;3990800;21892943;4199483;5793749;17157670;1732159;2860549;22322157;3593610;3886624;290488249;64550724;278713639;22966887;7479570;58541805;2451416;3046283;39376868;29647666;9882870;47489042;168851405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/01/12;2553461;27036232;2760174;11863167;4632812;10580756;13122687;1099495;1200640;9345736;2377166;5878962;768933;2901956;1947437;15085568;4388906;2421900;2718610;4857147;977333;609756;5922858;8779352;1231418;3770089;2309928;4237167;20710849;4839683;4866330;11641635;1314054;3275573;12902827;4261883;4563436;247214302;49918608;220424854;19948029;6345534;44761818;2477315;5497698;47231640;25579556;9681545;54159456;121977300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/01/12;1416026;29986818;1618549;9135323;2097219;5405938;13690850;618339;980160;6553395;1395337;4240200;326894;1495306;1234162;11526038;6639705;1006992;1838282;3501035;738416;326913;3550968;6313953;1275844;4315074;1794960;2722031;15012659;3080335;3511987;13187144;990931;2283960;11222231;2618268;3933443;278789104;50859475;175607879;14192688;6994352;30220240;1597343;2578003;37120231;15953112;5152645;31709924;126756117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/01/12;2483293;56196152;2204261;8258071;2897669;5561564;11856150;658221;771222;10083616;1935644;6027537;400614;1508225;1193026;7713009;4476332;999998;2512586;1754791;683368;322254;5035073;4967890;787551;2202738;2013081;2301175;17382309;2907797;4046059;10304133;1030741;2224542;9775987;2519312;8271266;165797918;42158473;132550963;13119172;4103504;25338124;1476524;2724429;42633503;39831952;5121665;74649843;82249064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/01/12;1636271;34890633;1806513;6720276;2591695;4528548;7909023;542286;1313903;6666031;1307798;3840540;389024;2595439;1738042;6104729;3937348;934316;1885337;1477184;682046;229174;4667867;5347788;706447;1593248;1257732;2489262;12595396;2728320;9613321;8884443;966182;1791303;8084379;3911026;4854812;169899887;42296720;188481103;18451901;3387174;25746988;1246420;3236266;44002664;25235890;8502995;34380049;137551579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/01/12;1918782;97270050;1945785;6436026;2932904;5574723;11072941;810875;1153459;11879452;2124967;7198691;438711;1684151;1823406;8829687;4687104;1061163;2682015;8865728;924769;327740;5137588;6410609;947820;3056142;1585293;3422616;18470722;4371681;4651449;11968975;1416848;2907762;10517544;5250036;4811540;267194765;41771911;150243147;14229191;7014623;28407204;1322196;3090200;26756352;27928643;7441075;40346919;121795203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/01/12;2099987;40101493;1996170;6515692;2993115;6545072;7424124;853143;1170327;7810731;2373045;4495791;650203;1784269;1837179;9392171;4212744;1076683;2102422;5391811;944507;275003;5574416;5627576;647424;2185276;1736103;2856951;15788659;4231806;3800554;11102531;1317072;2456825;8033998;4147033;3471949;175943587;44694955;140653532;11788450;4432746;24174287;1650642;2832182;34271264;49512599;5963510;34234859;166534017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/01/12;1488421;30070119;2375546;9262340;3556325;6854575;7605987;834430;1158457;7092893;2573208;6005668;659410;2116475;1557321;12817250;4691333;960451;2537327;4731883;1045977;454967;4296273;4607124;847748;2648275;1109544;1912616;10201238;2815687;2801061;7816234;1210363;1962533;8065552;3909418;2917260;132238171;30732583;155372059;10030475;6259117;25514596;1339013;4021774;17671378;30271310;4876215;27807018;63047158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/01/12;1810392;23723902;1866096;6033881;3860780;5539065;7152915;698274;1175948;8045157;1604548;6273608;722625;1379085;1957311;7362697;5340087;1752346;1849773;3318403;851862;236392;4258764;5111241;813240;2535792;1239837;2489237;23097436;4872453;5742850;10413177;1116371;2551733;7134843;3827009;3548426;189166943;42616243;172163130;12650576;9221573;27129577;1276431;4313633;26290118;34917177;7594090;34873211;100517686;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/02/12;1783703;18318046;2119395;6857773;4228560;6935216;7324364;1018658;1056315;8936328;1938423;6448928;601007;2031703;1543984;18360568;5478416;1444989;2600674;3401654;1359234;419206;5809658;6535217;1142925;3001975;1433577;2901756;18399252;4970394;5999343;13539227;1249444;3664839;11332000;4321276;4627287;269519923;86718774;183095446;13276805;7102325;37277302;1305454;4276672;24869945;25538473;5676575;34913538;103952851;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/02/12;2385244;28067587;1738585;4733757;2784849;6000742;8347978;610475;943823;8756742;1407932;5011185;421827;2528603;1255122;11838734;4370959;829486;2682423;2466515;956666;741411;15271340;5220113;1359874;2348161;1421724;2920105;16254873;4077581;4846261;9410430;1024438;2580196;14658709;4969511;4403246;187678253;64670125;131077297;10283702;8064207;33561636;1379698;5513411;20781915;31895069;4896300;35239974;87273180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/02/12;2160595;17714108;1985189;6997367;3307060;6091689;13344714;1283910;818967;8584730;1445861;5637869;596997;2285904;2894178;10970994;4492401;1492129;2926959;3227508;1931712;747134;7999584;6424720;1452360;2422028;1442430;2316061;15774504;3144047;4477332;8064888;1345076;2821086;11661645;4481529;5537111;207585915;50118015;173219132;11232531;12061431;27044807;1644525;3317464;27588582;33453094;6195720;48067598;93981227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/02/12;1432386;15378066;1767046;4354953;2533307;4089552;8389554;590822;720621;6135505;1223041;3917541;483832;1420584;1469732;6716004;4825812;692071;2121490;2501573;894577;326659;5482361;4396597;785523;1534099;831936;1440426;10246535;2013448;5266198;6114060;1050919;2037744;7828928;2306195;2273950;137522321;39865593;133468764;9610376;4572201;19131779;1921722;2607728;17902295;27913848;9333795;26063473;55446656;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/02/12;975783;18674179;1264208;4215612;2803643;3729460;5339984;854766;650510;7414989;1414459;4021599;456519;1289612;775466;7537520;3143466;1421460;1304579;1901611;1564979;227846;3647549;4850530;894531;2299487;965880;1904174;11373172;3103161;3219507;6523887;957799;3268653;9097903;2323074;2471778;144221410;33084841;149030420;7634959;6007128;21800834;1426273;2006276;23577578;42971005;6225355;29121952;65870727;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/02/12;1098895;14031416;3014617;7593018;4678106;3817064;7493963;753185;709338;7354562;1545777;5869629;389938;1081636;1477695;8319815;4335754;1369051;1679107;2295890;946994;196860;4774157;5686950;804755;2121180;1202706;1659739;12747895;2551830;5459731;9377258;875314;2939786;11320345;2800326;2506752;303895748;122666902;185597799;9147275;7660777;24166041;927273;1707948;24963527;41398522;4286350;45403082;78777112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/02/12;1554939;19929883;2460701;5939612;2865123;5086784;11069904;640602;769090;10760707;1459583;5196473;357687;956069;1784527;7780460;13023522;666776;2010768;2065628;869175;248312;4375916;10434450;819523;3140788;891246;2809594;15358181;3870495;4694861;14012963;1794694;4317421;14137464;3343787;3924067;165349046;82140344;155245284;11758481;6327807;57008836;1167615;2417578;34399387;40665015;6359485;33147472;64911892;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/02/12;1478563;21060681;2214549;6448848;3361429;4892934;10522949;796133;864926;6783981;1265121;4275242;379482;1337110;756600;11047726;8665808;482370;1944230;2030674;761732;253281;4897093;6455568;726235;2508044;770469;2349599;15842689;3139658;4219827;9852645;1448247;2645764;12332894;3708979;3711953;147375130;71897207;139273135;10467667;4997983;42571907;2364227;3243959;20595026;27856500;5784390;27784844;55738492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/12;1160930;16281572;1377017;6490602;2482669;3704925;9919130;558072;524661;7163797;925101;3371951;256598;1210206;774750;7262928;3819895;626544;2059370;1229486;499295;165384;3366470;4478417;529310;1796279;851736;1604743;11674950;1864579;4005442;5746336;926510;1628428;8044187;2007761;2026366;104435066;33632671;134328312;8047723;3429788;24548986;1192212;1740827;15913058;31654401;5598250;23118408;38684771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/02/12;1561837;23383318;1088066;7887976;2829039;3834889;9690376;2684184;593753;5947280;992115;4313941;456820;1736586;749507;9904275;5542956;780618;1622430;2188237;714228;303669;4016563;4443690;510534;1788240;893010;1461370;11961126;2782387;3264121;7295980;1190194;2122166;8142561;3801936;2916853;121888519;40553030;84033515;9324642;4176032;20577665;1692691;3396714;16515664;26858851;3976030;40976040;57391031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/02/12;1338096;17657359;1447570;12393075;2996714;4178741;8369928;1369006;721209;5746350;1568312;4515740;472335;2626016;833145;7281062;3080155;1205589;2561160;1811555;666776;235770;3917812;5513540;627699;2158822;1673757;1800682;19422659;3449605;4006184;8918806;1111851;2379308;6741175;4531559;2892632;127700651;55470730;93094057;14924966;6439309;28355912;1547451;2776957;13072644;19862586;6551930;23160429;46891072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/02/12;1920474;16301859;1446073;9145333;2792261;4507332;10928578;797988;913003;6330726;1601251;4864486;429787;2529487;1040933;17935955;4626867;1107292;2164784;1864527;801265;265835;4810204;6378160;843327;2403738;1727769;2370354;16906810;3628297;4121369;9144784;1247750;2670820;8274469;3454653;3177429;113991143;158857108;99712622;10629509;8293293;21804133;1365829;2833847;17929373;36950417;5785890;71647574;90005956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/02/12;1703097;30285924;2309775;8753792;2698392;4929160;10542855;850617;2811562;8596708;2720965;4022725;398525;1860380;1011000;11066755;5343298;1672176;5186450;3061082;806372;316123;6037756;6294909;943394;3089536;1862430;2916083;15472665;3970320;6516820;10715914;1201304;2790675;7738767;3243055;3941361;103061698;114015056;71041375;10420033;6948144;29583024;1679875;4196750;38149248;42454055;8276735;82374214;81483336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/02/12;1050355;18361210;1276687;6401065;2528790;3932680;8643610;573836;1022049;6366341;1913157;3120734;270792;1331298;894991;8746282;3519545;1023020;1999043;2053924;643795;223122;3708180;4121860;570775;2232624;1088154;2009242;12127679;3037929;5552269;6582489;647739;1493392;5175948;2194350;2763825;79792501;68430467;63819808;7613280;4382899;21760873;847846;2562134;13670541;42778259;7600750;33090780;53937679;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/02/12;971000;17453431;1351810;6455773;2585423;5395280;8185010;742402;1062681;7941941;2099096;2950219;376642;1201819;1119109;9780137;3195283;995103;1872584;1916710;468867;210856;3242252;4317786;533553;2260459;1549596;2490497;13053838;2919702;4150827;6693946;879598;1701197;8593803;2068626;2496833;118871159;66738727;70141460;7953045;5193876;22152940;1462794;2780415;30077474;28456857;10320665;38893644;82816488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/02/12;1306373;29426748;1498493;6773908;1839864;4763677;7729357;496696;815586;18794701;4731600;4107606;290705;1107848;934879;9522100;5048156;1084366;1795652;1683534;561231;197517;3275828;4426505;684467;2281636;1234506;2293364;14699448;3578858;4466605;7357415;962215;2674911;7679293;2454283;2210354;101645756;41233793;61640330;8510755;16039290;18268012;1395386;4481331;24171488;27016534;12770285;32870175;74758600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/02/12;1050369;21173116;1351898;5929117;2724116;4394640;7917142;854597;879266;8854638;2155775;3492403;716320;1350204;1112549;9374732;4152444;2861589;1888713;1908091;731591;303595;3183253;6480998;747094;3402448;1975389;3618382;39215061;4291299;4677946;7990759;1596060;2664599;9455457;3370158;2969192;115052359;45997138;137543847;8379129;6133922;19767796;1509645;2232724;108821807;19847052;8223895;39785983;48421697;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/02/12;1728685;51001190;1388386;5069531;2341444;4676031;8484035;805149;849969;6657664;1627849;2873358;644114;1450595;950634;6433673;3687363;1545657;1744973;3398786;617246;216166;8694904;3878477;637826;1812709;2754474;2155789;17252124;6017091;2707059;6832413;1834412;2104477;12011045;5083761;2212729;92881986;29022620;104661182;8952263;4530397;20579507;957658;2520562;26745365;29789269;9850045;23858743;46124790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/02/12;1635688;40418260;1309282;5141206;2292197;3501908;7168773;740149;897394;5664495;1464384;3423493;465169;1186475;667975;7425880;2482516;971972;1738668;2804087;620932;221357;3665428;7478215;547123;2181929;1833165;1930921;13193597;3543775;2757546;6991369;2052738;3066474;7480744;2743366;2298984;120373871;39199343;105035475;8753880;4936759;21111302;1341930;3408957;23258336;31689568;4923705;30025119;43936478;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/02/12;1763395;28116004;1586849;5729964;2909022;4241350;7264190;658276;883727;9475010;1914640;3467843;350697;1565886;890411;7474942;3707306;1308569;1570661;2695059;727872;201693;4019468;5386932;636724;2044898;1251837;3121070;12037451;3948234;2537730;9803211;1099948;2164189;8092703;2641482;3012266;134092272;49033449;115605474;8826522;5928576;21364052;1598242;5165362;22821224;32686350;6298770;30283597;60848684;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/02/12;2236625;30826539;2246471;7535368;3599556;5490713;9296410;658088;798209;9564902;1973049;8242323;377002;1486125;1148823;9858917;5860700;1489859;1892156;5523109;691715;300150;4876362;6556589;770105;2486964;1795884;2540282;15070416;4194763;3469820;11188822;1214337;2137769;9584560;2804039;3389182;174812275;41817358;160797653;11068038;5983333;30748102;2110796;3980762;18957916;31787022;11210850;42908688;68994352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/03/12;1532585;23844109;1497203;6592232;3945379;4413590;9531034;1142041;820139;7519026;1846744;32102669;815817;1239510;1323632;8555378;4337499;2229282;1336957;2317186;776644;248907;4483326;6783773;761882;2286284;1146036;3053550;17175170;4172368;3241454;11372705;1189026;2776963;8919219;3348790;2686792;185654422;69087944;150858374;12169957;10318484;24843062;1519051;2940232;23977528;36512636;5780605;35754413;50025600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/03/12;1220824;23171489;1207707;5863072;2837573;3646044;6948340;720858;622629;6760109;1138569;14406354;317446;1023305;1214152;7114838;3977831;1258769;1157937;1726684;588311;244669;3753439;3983885;593329;1875131;1045521;2596924;25009894;2247086;3148280;8090992;781183;1795326;7813471;1989870;2131545;133334946;40828166;103969768;7382195;13518137;34680799;1018180;2902978;23580625;16746825;3602500;34855582;40612594;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/03/12;1829582;16588524;1347084;5073313;2423572;5175785;4855526;968767;738563;5366158;1710254;8355859;427920;1515284;898614;5530634;4856786;1603795;1591627;2131070;595930;299559;4063207;5024033;563766;2459788;1086024;2474267;11459849;3070853;2576096;8992567;1067779;2288057;6582949;2653687;3022083;110120953;38512101;70618778;7733495;7488131;20601909;1297252;3359587;16240782;17817888;5272910;26293801;43294946;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/03/12;2328896;31437354;2289913;9670739;3908206;6554604;10778739;992657;1661099;10070775;2752122;11323613;600261;1894810;1419276;12665934;5850675;1517299;3193108;4085544;866276;360668;4901757;8062549;1134032;3004777;1381947;3210241;18798892;5663619;4706241;11935558;1692973;3974467;9458352;4256646;5101903;153859510;45595894;105383944;13161504;8577400;30084701;1852943;7332508;29341030;49311764;13704635;54228656;80293839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/03/12;1617384;20104950;1611811;5935351;2247469;5582511;7926425;674069;778164;8803176;1537384;9072937;345691;1703742;1444173;9866897;4291256;1540679;1989320;3720343;786892;210337;3456195;4737235;726087;2263054;982629;2008779;13102492;3470118;3421071;11323702;1270021;2582683;7447261;2560807;3096833;168107343;41768325;105244006;8474446;8349629;22595100;1884142;2511432;41288735;46659062;10573115;75078916;99352135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/03/12;4157724;19508677;1744489;8538085;2725866;4926237;8550478;1062430;961336;8326520;2379330;7021396;397873;1896206;6425704;10468152;5197770;1481857;2167121;5125712;1067792;514306;3991482;7842024;1026523;2681953;1076961;3636478;14879369;4825897;7707084;12367475;1403834;6874578;11268086;3305794;3545347;165532480;256350297;110115424;10847643;6962551;25348078;1412029;2843065;31263569;29270445;5936305;53914233;86942957;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/03/12;1949445;21978927;1871644;6064437;2909104;4709326;6836147;671803;982519;7625846;2022410;4553839;484438;1551332;3404542;8101410;4288451;1123411;1464080;6983496;799192;377439;4098454;4797801;683097;1819095;1117461;2359566;10108225;2656369;4601337;8769897;975947;2497897;8542561;3352506;2534463;138090006;110436804;105773627;14434257;7869265;27762762;1253784;2605475;25452377;27003059;7919040;58076620;58283077;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/03/12;1980085;13476021;1790569;5299533;2912791;5749398;6450013;718192;798751;6887753;1278512;7129511;463882;1562356;2527761;6025308;5863717;967405;1280164;3149126;1147569;240573;5040349;4338221;569194;1577965;1040334;1558067;7753538;1876634;3298507;6925885;1428715;2520748;7808289;2146412;1936521;115862642;61184684;91109007;12523576;5674158;20923612;890925;2265144;33846701;32573956;5643430;37326413;81804319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/03/12;1944603;17866535;2114431;5603609;2838292;4313115;5914997;823154;817969;6198153;1522522;5860708;324756;1480852;1978684;8714336;4605237;735777;2149773;4099283;979143;337567;4333545;5510645;1150061;2131730;965739;2377715;13149638;2933954;5104263;11129610;1808714;3957259;9349516;4018205;3129314;133592143;48903908;89979436;14373548;4265606;22388021;1447937;2454991;48465781;32571672;4359560;51074613;59037289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/03/12;1991270;21192361;1902748;10110926;2660530;5038937;8614681;826754;721278;7421197;1703938;8467947;362066;1860632;2073541;19256499;5254532;948825;2341713;3168313;752297;243166;4667228;6745531;851595;2527016;1093071;3110584;13410864;2974774;3774494;28604690;1560009;4542967;13720112;3496321;3006466;206637425;51385075;123745282;11942445;9588279;41049538;1234731;2766294;57309559;30532058;9196610;82645720;97651171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/03/12;1686899;18118261;1762523;6744966;2868789;5712592;7377019;979774;941797;6506711;1849066;9707973;365497;1692677;1994916;13959284;4733734;1299474;1752026;3233766;826804;310982;3591084;4976483;1226884;2627621;1016325;3544485;12340889;3165496;2985145;12811339;1060606;2388616;8648406;2696584;5871726;292988870;37038847;101632397;13030206;7989581;24939727;1198439;2853209;117420585;60195192;8715470;65892368;95279875;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/03/12;2260043;50851796;2186380;8002426;3516233;7090244;8901222;1203603;1019706;10011886;1991912;10245450;572690;2208502;3011455;20128802;6597625;2281325;2043460;5025335;1055737;787941;7716141;14342457;2972714;9249802;3640599;8871090;32695105;9944820;9685879;35587949;2337851;4832557;16593438;9054155;11971978;259835068;82203598;111175164;23860773;23133699;41917529;1724145;5800068;99828166;123988329;15652045;201381323;273120601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/03/12;1124527;31006335;1488020;4410456;1628482;6576457;4394101;682733;648932;5611284;851476;6315296;251870;1473532;2372745;6687843;4194884;1531234;1319202;2484159;460644;299079;3851216;3829673;685629;2028223;681180;2089714;14024894;2028206;3913670;6867843;1091714;2439894;9976008;1843706;2684039;125574164;35479313;64655990;10311692;8510804;19658288;1036957;2569313;29484753;16758302;4998200;42637717;79639523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/03/12;1167945;22839837;1496787;4598745;1742164;6529739;4732105;486077;795417;8655034;1648671;6395886;295819;1136344;1390500;9681089;2994479;722697;1760713;2815599;913865;208984;4096691;9338332;724264;2510608;973557;2182115;20460743;3219346;3490068;7105245;1914590;5613118;6982572;3160682;2445350;98708429;41803217;66238890;8454090;8341937;19633407;956321;2844543;31011950;45261019;6998550;39491710;46582169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/03/12;1143914;21209899;1399485;4699275;2034629;4121651;6256511;810055;669786;7711683;1099550;7046173;353452;2351502;1225208;11783648;3474560;1187449;1622146;3588211;582529;201797;3816808;5815693;790088;1733845;947622;2255508;11002944;2472937;3757660;6519720;1624246;2693984;7524938;2471277;2694290;128830346;43807225;100796700;9959078;15318154;24912751;2121218;5018353;65855239;36490247;8264060;79394995;114355532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/03/12;1695726;25645302;1713570;5771880;2225350;4770793;7752363;637466;772337;5897348;2232036;6728622;443373;1831410;1723545;9678681;4294068;1162392;2615761;3173377;877515;334120;4749831;6736025;890234;2471658;821841;3247623;16752377;4835579;4385714;9882160;1395946;2703704;9390493;5287038;3539545;131871009;48953357;90547295;12829925;11443636;31734834;1847657;3166352;32157148;26348416;10688065;68890378;77488900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/03/12;1531904;18408896;1222401;5633176;2017639;5087353;6264238;593894;803170;6188909;1464110;6791416;238403;1142384;1359640;9202140;3322093;1117826;1615448;1737865;760569;264283;3592718;4852451;538933;1967141;897522;1980032;12632440;2945959;2844778;6452695;1043287;2372924;7224440;2958743;3113243;152924561;48661206;89152615;10551562;8538172;30923045;1296575;4183493;31375076;22080749;12073940;74660010;79778598;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/03/12;1778328;14837861;1185115;4660935;1596044;4507938;4220922;768481;648373;5081026;1453574;4103540;264234;1230333;1102621;9732606;3078966;847243;1869663;1491486;650168;218354;3318168;5105170;745354;2377140;893871;2352146;12551692;2311392;3195592;6037064;933971;2160832;6227364;3129763;2881066;127977025;47299479;85790815;11967882;5403844;19611489;1083116;2438007;62079080;26168306;8419540;45529215;63646737;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/03/12;2121385;24604443;1317568;5273972;1967573;28694616;5153072;637685;819386;8787829;1820851;4895560;357279;1596843;1444299;9273890;4892771;1152273;2363322;1930648;772082;235160;3556234;5049849;635879;1753679;923097;1907604;15338737;2572178;3962328;7946247;1030586;1808313;6400778;3217088;3578932;139922907;39104863;126659949;19029845;6370005;21557876;1425995;2821749;30355507;26944305;9072645;76140349;63763074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/03/12;1634721;36486117;1150715;5209221;2577492;21523079;7296789;883140;955875;5373587;1335228;5163894;369724;2005393;1518241;9013315;3733445;941616;1890538;1885918;715833;247223;3621927;4137799;478540;1749629;1803102;2254941;11203636;2518966;2900885;6952330;974953;2202779;5776854;3927295;3075082;133794829;37254946;85559595;12828172;5422568;21238153;1590077;3327090;18381787;20805144;6718655;57432983;70324854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/03/12;2205944;22380158;1987375;6927725;2637823;15069250;7018083;1352488;969567;7198090;1917630;9342211;351532;1708245;2327566;12049278;7433117;1513156;2700592;3218717;1324305;392286;3909335;8318665;899719;2840667;1387404;3030790;19273878;3808931;3334076;10927635;1400315;3075223;9136308;4218905;4283370;192835439;71496120;110248887;13741974;10697121;34907072;1559572;3338780;28738663;29393375;11781855;97537663;90937479;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/03/12;2303176;19824778;1793659;7307524;2920411;9574608;7642807;1361071;1054559;8741495;2047244;6367321;581624;2153758;1848093;8291366;4718805;1108204;2436217;2347756;810775;289843;6051068;6055940;791398;1912193;1703784;2390621;12546946;2761249;3204936;7464254;988731;3198455;6346973;3764951;2677195;180094255;75057264;104528182;10896186;7632467;33078334;2019571;2767147;42088736;25391824;7335885;102988019;301537876;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/04/12;1763318;20803751;2232339;6670729;2460494;8824023;7944185;1107174;796699;7460921;1878115;4977221;489656;1332347;1960924;9733865;4637945;1206787;2895382;2135146;946855;323125;5877396;6309239;837930;2771696;1573452;2719774;10780856;2854765;5203613;8299556;1166590;3238087;5727005;3138380;2977218;159369112;61542659;108414840;10877448;7510821;36285579;1864907;3986558;24521127;29074384;7547790;124603282;480573305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
