Date;ABI BB Equity;NOKIA FH Equity;DG FP Equity;BNP FP Equity;SAN FP Equity;FP FP Equity;GLE FP Equity;OR FP Equity;AI FP Equity;ORA FP Equity;SU FP Equity;VIV FP Equity;EI FP Equity;BN FP Equity;AIR FP Equity;CS FP Equity;ENGI FP Equity;SAF FP Equity;SGO FP Equity;CA FP Equity;MC FP Equity;UL NA Equity;UNA NA Equity;DAI GY Equity;MUV2 GY Equity;ALV GY Equity;FRE GY Equity;BAYN GY Equity;DTE GY Equity;BAS GY Equity;DPW GY Equity;EOAN GY Equity;VOW3 GY Equity;BMW GY Equity;DBK GY Equity;SAP GY Equity;SIE GY Equity;ISP IM Equity;ENEL IM Equity;UCG IM Equity;ENI IM Equity;G IM Equity;INGA NA Equity;ASML NA Equity;PHIA NA Equity;IBE SQ Equity;TEF SQ Equity;ITX SQ Equity;BBVA SQ Equity;SAN SQ Equity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/05/12;53,39;2,23;32,8;26,23;54,04;34,65;15,82;91,6;77,0699;10;42,76;13,19;68,25;51,35;27,81;9,357;16,24;26,7;29,11;13,81;107,9219;132,8;25,315;37,04;101,75;75,31;25,193;50,67;8,75;56,94;12,98;15,2;128,2;61,31;27,149;46,385;63,966;0,9975;2,362;2,432;15,93;8,715;4,58;35,565;14,6;3,396;9,8066;13,432;4,943;4,577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/05/12;53,33;2,286;32,725;26,285;54,32;34,585;15,895;91,94;77,1359;10,12;42,8;13,265;69,1;51,9;27,94;9,43;16,2;26,73;29,91;13,91;108,3275;134,15;25,315;37,19;102,85;75,75;25,247;51,77;8,838;57,47;13,11;15,155;129,45;61,77;27,612;46,815;64,363;1,024;2,358;2,478;15,37;8,565;4,63;35,67;14,945;3,355;9,7048;13,298;4,886;4,514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/05/12;54;2,264;33,76;27,11;55,16;35,15;16,64;91,39;78,0594;10,455;44,17;13,21;69,45;51,79;28,505;9,702;16,475;27,205;30,71;13,925;111,3015;136;25,255;38,36;104,6;77,17;25,197;52,06;8,903;58,32;13,3;15,45;132,65;63,43;28,289;47,81;65,507;1,071;2,386;2,62;15,9;8,875;4,965;36,73;15,255;3,44;9,8768;13,68;5,011;4,619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/05/12;53,22;2,124;32,33;26,24;53,85;34,495;15,92;89,51;76,468;10,12;42,685;12,755;68,22;51,08;27,92;9,256;16,07;26,845;29,615;14,4;107,6516;133,3;25,14;37,91;102;75,52;25,21;50,84;8,704;56,78;12,88;15;128,25;61,81;27,507;47,38;64,208;1,024;2,324;2,536;15,34;8,49;4,71;36,245;14,46;3,325;9,3924;13,558;4,808;4,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/05/12;54,45;2,136;32,605;26,67;54,57;35;16,285;90,17;77,8862;10,365;43,45;13,07;68,32;51,69;27,985;9,362;16,43;26,82;30,065;14,195;105,7139;135,65;25,315;38,095;102,35;75,46;25,187;50,45;8,875;57,08;13,235;15,31;128,25;61,98;27,736;46,17;64,993;1,025;2,384;2,518;15,72;8,575;4,81;36,93;14,3;3,388;9,5674;13,76;4,929;4,543;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/05/12;54,68;2,18;33,125;26,58;54,84;35,18;16,27;91,07;78,3892;10,34;43,2;13,095;69,12;51,78;27,28;9,382;16,44;26,52;30,39;14,455;106,6152;135,95;25,465;38,05;102,95;75,79;25,35;50,9;8,163;57,05;13,405;15,54;128,45;61,9;28,032;45,79;66,456;1,033;2,41;2,534;15,75;8,735;4,804;36,575;14,31;3,393;9,5011;13,812;4,93;4,554;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/05/12;53,85;2,25;33,095;26,295;54,74;35,065;16,15;90,71;78,381;10,255;43,565;13,01;69,36;51,61;27,62;9,311;16,235;26,99;30,33;14,27;106,8855;135,65;25,365;37,85;102,35;75,2;25,213;51;8,095;57,01;13,46;15,265;128,95;62,28;27,817;46,17;66,03;1,016;2,374;2,498;15,73;8,555;4,77;37,235;14,375;3,26;9,3331;13,8;4,763;4,407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/05/12;55,06;2,304;33,86;26,275;55,4;35,2;16,08;92,44;80,3021;10,265;44,7;13,16;70,25;52,32;27,825;9,342;16,205;27,785;30,785;14,485;109,8596;136,9;25,5;38,935;102,2;74,85;25,47;51,83;8,005;57,95;13,67;15,21;134,45;64;27,879;46,75;66,437;1,01;2,366;2,462;15,67;8,53;4,825;37,735;14,51;3,151;9,0612;13,816;4,638;4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/05/12;54,6;2,186;32,71;24,955;54,5;34,535;15,915;90,82;78,3892;10,175;43,33;12,965;68,98;51,63;27,07;9,13;16,01;27,15;29,225;14,12;107,1559;134,2;25,21;37,945;100,45;73,09;25,267;51,11;7,913;56,79;13,47;14,92;130,55;62,01;27,493;45,93;65,226;1,002;2,306;2,468;15,34;8,27;4,684;37,15;14,3;3,056;8,7468;13,35;4,572;4,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/05/12;54,75;2,124;32,305;25,725;55;34,765;16,06;90,92;79,5181;10,16;43,07;13,06;69,08;51,89;27,07;9,081;15,975;27,775;28,62;13,945;107,6065;133,6;25,445;37,43;100,25;73,11;25,467;51,14;7,974;56,38;13,32;14,78;129,1;61,1;27,741;46,4;64,45;1,003;2,302;2,478;15,6;8,215;4,671;37,1;14,3;3,075;8,8358;13,364;4,602;4,295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/06/12;53;2,1;31,62;25,91;53,51;34;15,965;88,49;77,5636;10,075;41,815;12,925;68,34;50,56;26,15;8,795;15,95;27,2;27,845;13,705;101,5232;132,65;24,72;35,52;97,78;70,02;24,69;48,815;7,808;54,06;12,965;14,455;123,75;58,72;25,895;44,685;62,842;0,9975;2,298;2,498;15,39;8,49;4,532;35,93;13,99;3,091;8,902;13,004;4,655;4,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/06/12;52,77;2,098;32,1;26,785;53,72;33,96;16,525;88,13;76,9727;10,27;42,21;12,975;67,93;50,37;25,605;8,961;16,03;26,685;27,885;13,785;100,6671;132,45;24,59;34,85;96,57;70,33;24,567;48,43;7,8;53,48;12,8;14,405;119,75;56,85;26,167;44,155;62,406;1,055;2,348;2,61;15,36;8,68;4,664;35,165;13,92;3,21;9,2787;13,004;4,85;4,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/06/12;52,93;2,138;32,44;27,42;54,34;34,32;17,19;88,36;76,8181;10,25;42,42;12,895;69,95;50,94;25,76;9,041;16,03;26,545;28,475;14,2;102,2893;133,05;24,56;34,74;97,04;70,22;24,75;47,965;7,711;53,45;12,765;14,235;120,5;57,2;26,134;44,345;62,173;1,069;2,326;2,672;15,54;9,025;4,722;36,175;13,865;3,182;9,1976;13,066;4,882;4,583;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/06/12;53,84;2,232;33,31;28,58;54,55;34,8;17,715;89,76;78,1272;10,395;44,27;13,11;70,57;51,25;26,37;9,672;16,38;27,225;29,32;14,16;106,5701;138,8;24,96;35,35;100,3;71,99;24,837;48,635;7,802;54,66;13,045;14,465;122,15;58,51;27,092;45,43;62,958;1,126;2,37;2,79;15,98;9,355;4,923;37,29;14,385;3,277;9,4942;13,312;5,038;4,703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/06/12;53,56;2,23;33,045;28,995;54,52;34,77;17,725;90,66;78,8363;10,295;44,285;13,59;71,94;50,77;27,33;9,683;16,15;27,75;27,82;13,91;109,0485;136,9;24,96;35,465;101;72,67;25,297;49,74;7,796;55,75;13,195;14,235;123,5;59,58;27,359;45,38;63,016;1,132;2,36;2,79;16,03;9,25;4,956;38,02;14,45;3,219;9,3331;13,47;5,096;4,781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/06/12;54,39;2,364;32,62;28,455;54,95;34,595;17,515;91,33;78,6817;9,795;43,325;13,57;72,77;51,25;26,88;9,631;16,32;27;27,52;13,87;107,5614;137,25;25,005;35,32;101,5;72,44;25,61;49,465;7,834;55,47;13,2;14,415;121,85;58,82;27,221;45,505;63,239;1,098;2,43;2,724;15,93;9,205;4,825;38,34;14,43;3,379;9,6742;13,48;5,152;4,848;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/06/12;54,27;2,26;32,915;27,985;54,95;34,695;16,965;92,42;79,2181;9,638;43,535;13,535;72,47;51,55;26,795;9,681;16,295;26,795;26,925;13,82;108,3725;135,4;25,03;35,225;101,7;72,64;25,933;50,06;7,873;55,83;13,12;14,33;123,45;58,77;27,073;46,215;63,055;1,033;2,362;2,484;15,88;8,965;4,85;38,575;14,455;3,342;9,5733;13,476;5,152;4,835;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/06/12;55,09;2,264;33,06;28,08;55,34;34,825;16,805;92,41;79,4454;9,779;43,91;13,595;72,72;51,75;26,78;9,496;16,525;26,71;27,01;13,83;107,5164;135;25,29;35;101,45;72,18;26,61;50,82;8,01;55,83;13,21;14,62;124,3;58,58;26,811;46,015;63,772;0,9945;2,364;2,386;15,97;8,965;4,714;38,88;14,44;3,372;9,7305;13,516;5,144;4,816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/06/12;55,91;2,224;32,505;28,015;55,64;34,815;16,775;92,7;79,3817;9,687;41,67;13,635;72,93;51,97;26,59;9,436;16,62;26,69;26,29;13,565;106,8855;135,95;25,385;34,265;101,55;72,53;26,63;51,45;8,056;55,79;13,16;14,89;122,05;57,81;26,692;46,05;62,88;0,9935;2,342;2,4;15,93;9,235;4,674;39,745;14,28;3,373;9,6939;15,08;5,21;4,878;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/06/12;56,48;1,828;32,38;28,27;55,63;34,875;16,93;92,22;79,5908;9,722;40,71;13,735;73,2;52,3;26,145;9,504;16,77;26,625;26,38;13,68;105,9392;138,35;25,565;33,595;102,85;73,1;26,967;52,16;8,104;55,1;13,25;15,02;121,25;56,29;26,529;45,665;62,832;1,022;2,404;2,516;16,04;9,34;4,696;39,12;14,35;3,409;9,8175;15,328;5,259;4,968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/06/12;56,18;1,93;33,77;29,475;56,19;35,43;17,78;91,04;79,8817;9,801;42,1;13,88;72,5;52,08;26,03;9,89;17,105;27,565;27,09;14,49;106,5701;140,55;25,495;34,03;103,9;74,7;27,11;53,51;8,121;55,91;13,29;15,22;123,65;55,96;27,164;46,465;64,528;1,059;2,488;2,58;16,23;9,525;4,96;39,2;15,02;3,501;9,779;15,22;5,251;4,921;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/06/12;56,11;1,966;33,63;28,17;56,32;34,795;17,015;91,33;79,9545;9,668;42,1;13,595;73,4;51,83;26,78;9,717;16,83;28,17;26,66;14,03;106,6602;139,35;25,62;34,74;103,75;73,88;27,61;53,32;8,097;56,1;13,46;15,205;124,65;57,14;26,859;46,695;64,16;0,983;2,254;2,47;15,99;9,38;4,787;39,67;14,775;3,32;9,3954;15,126;5,03;4,696;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/06/12;56,43;1,992;34,47;28,93;57,74;35,3;17,475;91,42;80,8999;9,865;43,47;13,955;74,53;48,7;26,825;10,08;16,99;28,83;27,5;14,265;109,4991;142,8;25,525;35,395;105,7;75;27,593;54,79;8,266;57,19;13,51;15,465;126,4;57,93;27,293;47,68;65,071;1,03;2,3;2,584;16,38;9,905;5,023;40,2;14,905;3,479;9,7602;15,6;5,16;4,829;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/06/12;55,21;1,963;34,715;29,62;57,37;35,205;17,975;89,68;80,6636;9,906;43,625;14,03;73,65;47,935;26,585;10,175;17,295;28,75;27,835;14,415;107,7867;142,8;25,33;35,54;106,65;76;27,33;54,13;8,404;56,87;13,665;15,825;127,6;58,07;27,583;47,665;65,313;1,05;2,356;2,65;16,42;10,15;5,065;39,95;15,245;3,5;9,8235;15,556;5,335;4,961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/06/12;55,85;1,931;34,675;29,21;57,9;34,835;17,74;90,07;80,6817;9,81;43,055;13,965;74,07;47,83;26,9;10,19;17,48;28,81;27,73;14,41;107,7867;141,45;25,57;35,07;106,2;76,36;27,45;54,2;8,336;56,35;13,565;15,73;123,7;57,58;27,455;46,4;64,625;1,049;2,376;2,702;16,39;10,2;5,08;40,875;15,1;3,511;9,8452;15,454;5,308;4,963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/06/12;55,63;1,931;34,91;29,4;57,93;34,41;17,795;88,89;79,8726;10;42,14;14,005;73,69;47,715;25,74;10,07;17,665;28,23;27,55;14,425;105,1732;140,85;25,685;34,855;105,7;75,75;27,25;52,87;8,471;54,09;13,39;15,86;121,15;56,47;27,207;45,735;63,665;1,037;2,418;2,686;16,13;10,22;5,053;39,72;15,065;3,632;10,0301;15,378;5,358;5,016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/06/12;56,75;1,711;34,245;27,78;57,31;33,835;16,745;87,55;78,4454;9,715;41,1;13,57;72,49;46,78;26,26;9,7;17,575;28,03;26,59;14,015;102,83;138,7;25,475;33,875;104,4;73,66;27,27;52,97;8,278;52,74;13,18;15,37;119;54,94;26,105;45,05;62,086;0,9695;2,336;2,46;15,71;9,75;4,752;39,065;15,09;3,462;9,5674;15,442;5,065;4,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/06/12;57,83;1,705;34,23;27,505;57,39;33,63;16,5;88,01;78,3817;9,757;40,105;13,415;71,66;47,07;25,96;9,678;17,8;27,59;26,665;13,895;103,6411;139,3;25,64;33,4;105,8;74,22;27,467;53,31;8,376;53,05;13,005;15,875;118,45;53,7;26,172;45,135;61,156;0,962;2,344;2,4;15,63;9,75;4,759;38,235;14,775;3,414;9,4824;15,53;4,979;4,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/06/12;58,52;1,732;35,1;28,355;58,13;34,2;17,09;89,5;77,8363;9,935;40,84;13,45;71,94;47,43;26,625;9,856;18,19;28,015;27,215;14,055;104,7676;140,8;25,93;33,855;107,6;75,48;26,73;54,98;8,52;53,09;13,165;16,55;118,3;54,52;26,873;45,755;61,708;0,993;2,402;2,512;15,98;10,04;4,895;39,5;14,905;3,487;9,6494;15,692;5,085;4,849;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/06/12;59,01;1,69;35,09;27,65;57,77;34,04;16,74;88,81;77,7636;9,966;40,65;14,195;71,22;47,35;26,75;9,796;18,245;27,895;27,26;14,035;103,2806;140,45;25,795;33,815;107,05;74,69;26,747;54,02;8,463;51,89;13,26;16,57;118;54,16;25,666;44,965;61,107;1,002;2,426;2,608;16,05;10,1;4,818;39,005;14,965;3,563;9,7483;15,634;5,164;4,885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/06/12;61,3;1,62;36,785;30,335;59,74;35,5;18,41;92,24;81,8636;10,375;43,73;14,63;73,3;49,015;27,94;10,48;18,755;29,2;29,1;14,545;108,0121;145,1;26,385;35,345;111,15;79,11;27,26;56,78;8,654;54,7;13,94;17;124,6;56,93;27,183;46,545;64,092;1,118;2,542;2,98;16,78;10,66;5,266;40,065;15,57;3,719;10,2525;16,306;5,629;5,221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/07/12;62,79;1,667;37,77;31,65;60,33;35,985;18,95;92,77;83,4181;10,435;44,175;14,805;74,15;49,4;28,495;10,6;18,9;29,195;29,58;14,715;109,0485;147,9;26,595;36,24;111,9;80,17;27,463;57,48;8,713;55,25;14,06;17,225;124,5;57,41;27,669;47,54;65,061;1,102;2,548;2,938;17;10,78;5,276;41,3;15,73;3,718;10,2871;16,272;5,635;5,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/07/12;62,88;1,685;37,305;31,22;60,93;37,055;18,665;94,04;83,5363;10,445;45,005;14,865;75,14;50,3;28,425;10,695;18,695;29,31;29,845;14,96;110,4904;149,7;27,045;37,06;113,9;80,97;27,713;58,3;8,706;56,5;14,23;17,185;127,95;58,94;28,189;47,865;65,371;1,127;2,534;3,016;17,57;10,64;5,4;41,87;15,52;3,751;10,4058;16,486;5,79;5,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/07/12;62,98;1,643;37,175;31,02;60,93;36,91;18,845;93,53;83,3999;10,415;45,05;14,93;74,96;50,85;29;10,605;18,55;29,395;29,935;14,22;110,6256;150,4;27,07;37,015;113,35;80,4;27,867;58,38;8,665;57,1;14,245;16,915;128;58,95;27,855;47,6;65,4;1,092;2,548;2,964;17,35;10,42;5,375;42,05;15,725;3,519;10,3563;16,362;5,734;5,305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/07/12;62,94;1,62;36,75;30,4;60,09;36,515;18,59;93,34;82,6817;10,385;44,115;14,84;74,57;50,04;28,5;10,45;18,315;28,57;29,165;13,845;111,1213;150,05;26,995;36,545;112,65;79,42;27,793;57,85;8,657;56,89;14,145;16,88;134,5;59,11;27,402;47,66;65,497;1,044;2,466;2,812;17,29;10,17;5,241;41,77;15,78;3,396;10,0894;16,082;5,458;5,096;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/07/12;62,85;1,547;35,785;29,2;59,75;36,06;17,525;92,47;81,3363;10,18;43,095;14,62;73,56;49,83;28,07;9,997;18,055;28,155;28,18;13,51;108,8232;149,05;26,935;35,335;111,6;77,88;27,87;57,1;8,502;56,1;14,005;16,84;130,9;56,42;26,119;45,55;64,576;1,012;2,44;2,66;16,87;9,94;5,066;40,48;15,505;3,3;9,7631;15,934;5,181;4,899;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/07/12;62,52;1,486;35,925;29,185;60,11;35,94;17,51;91,79;80,6545;10,27;42,735;14,895;72,6;49,36;28,515;9,9;18;28,175;28,135;13,065;106,9756;148,6;26,845;35,3;111,4;78,01;27,933;57,11;8,543;55,46;14,04;16,915;130,8;56,39;25,876;44,71;64,382;1,03;2,436;2,734;16,92;10;5,056;39,745;15,59;3,268;9,7335;15,788;5,11;4,816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/07/12;64;1,44;36,23;29,51;60,39;35,96;17,55;93,44;79,5726;10,205;43,13;14,925;73,18;49,99;28,235;9,978;17,81;29;28,33;13,175;108,5528;148,95;26,895;35,61;112,2;78,49;28,13;57,41;8,581;55,38;14,28;17,16;133,15;57,25;25,561;45,35;64,877;1,02;2,434;2,726;16,92;10,09;5,096;43,15;15,795;3,281;9,8057;15,988;5,05;4,793;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/07/12;63,05;1,5;35,295;29,94;60,22;36,04;17,59;91,66;79,8545;10,335;42,625;14,875;73,25;49,42;26,92;10,06;17,975;28,29;27,975;13,2;105,1281;148,2;26,6;35,32;113,45;78,3;28,4;57,42;8,725;54,97;14,135;17,52;132,45;56,69;25,39;46,27;65,09;1,042;2,444;2,788;16,97;10,08;5,217;42;15,905;3,34;9,9708;16,16;5,168;4,876;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/07/12;63;1,548;34,95;29,65;60,33;35,63;17,205;90,42;79,709;10,25;41,985;15,235;71,72;49,52;26,79;9,972;17,68;27,965;27,63;14,12;103,4609;147,5;26,42;35,23;112,35;77,73;28,273;56,96;8,683;54,66;13,98;17,265;133,7;55,84;24,879;47,5;64,576;1,024;2,366;2,72;16,85;9,935;5,277;41,54;16,08;3,146;9,6494;15,9;5,037;4,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/07/12;63;1,51;35,16;29,77;60,74;36,035;17,18;91,67;80,6272;10,82;42,79;15,77;72,2;49,83;27,215;10,06;18,035;28,3;28,005;14,545;107,1108;150,15;26,735;36,395;114,1;79,06;28,54;58,3;9,178;55,96;14,34;17,645;137,1;57,77;24,417;48,9;65,923;1,022;2,392;2,704;16,89;9,92;5,291;41,56;16,11;3,191;9,8511;16,158;5,08;4,664;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/07/12;63,04;1,52;35,13;29,5;60,95;36,01;17,18;92,09;80,409;10,75;43,2;15,795;71,89;49,695;27,53;10,01;17,97;28,42;28,1;14,485;106,6152;149,7;26,81;36,565;114,7;79,5;28,457;57,57;9,139;56,25;14,67;17,74;136,8;57,5;24,245;49,03;66,156;1,008;2,378;2,644;16,71;9,995;5,348;41,705;16,24;3,079;9,6396;16,102;4,922;4,509;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/07/12;62,94;1,4;34,92;29,44;60,94;35,865;17,37;93,85;80,7272;10,84;43,345;15,6;71,95;50,18;27,06;10,02;17,94;28,365;27,32;14,095;106,525;149,9;26,8;36,57;113,2;79,58;28,663;58,17;9,181;56,91;14,38;17,82;137,4;57,62;24,011;49,05;66,146;0,977;2,362;2,582;16,49;9,995;5,28;41,42;16,265;3,149;9,7137;16,164;4,947;4,515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/07/12;63,48;1,371;35,575;29,845;63,15;36,54;17,415;95,82;82,3636;11,12;44;15,855;72,36;50,73;27,37;10,155;18,12;28,88;27,94;14,18;108,5979;151,3;27,025;37,5;115,95;80,8;29;59,06;9,378;57,46;14,775;17,955;137,75;58,84;24,474;50,48;67,057;0,9965;2,332;2,558;16,82;9,94;5,357;44,23;16,34;3,14;9,7819;16,298;4,96;4,516;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/07/12;64,87;1,535;35,81;30,205;63,21;36,665;17,135;96,94;83,109;11,14;44,2;15,665;73,87;50,86;27,64;10,155;18,215;29,365;28,135;14,235;111,2565;151,5;27,2;38,055;116,7;81,03;29,24;59,78;9,485;58,61;14,935;17,745;139,5;59,66;24,608;51;67,949;1,003;2,32;2,626;16,82;9,98;5,374;45,41;16,43;3,126;9,8363;16,598;5;4,521;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/07/12;63,9;1,422;34,69;28,515;62,35;36,055;16,39;96,13;81,8726;10,715;43,2;15,115;72,88;50,5;28,71;9,717;17,56;28,505;27,005;13,95;109,0485;150,3;27,125;37,525;115,25;79,86;28,91;58,54;9,09;58,01;14,65;17,04;137,55;58,28;23,506;50,58;67,047;0,9375;2,222;2,436;16,29;9,1;5,19;45,58;16,215;2,908;9,1047;16,014;4,61;4,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/07/12;63,06;1,42;32,88;26,955;61,43;35,39;15,64;94,12;80,2817;10,475;41,495;14,72;68,96;48,865;27,93;9,19;17,135;27,19;26,155;13,355;106,9756;147,25;26,62;36,44;109,55;75,9;27,813;56,94;8,909;56,24;14,145;16,565;133,4;56,64;22,433;49,055;65,177;0,921;2,132;2,432;15,67;8,875;4,805;45,315;17,03;2,825;8,9178;15,928;4,622;4,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/07/12;63,33;1,47;32,46;26,46;61,1;34,83;15,4;93,52;79,0999;10,23;41,85;14,5;68,75;48;28,445;8,903;16,77;27,045;26,06;13,385;107,246;149,55;26,755;36,13;108,35;74,16;28,04;56,56;8,83;55,99;13,96;16,23;132;55,18;22,385;50,77;64,925;0,879;2,034;2,334;15,25;8,56;4,697;45,2;17;2,665;8,5322;15,58;4,43;4,038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/07/12;63,11;1,504;32,525;26,56;61,66;34,83;15,585;93,23;78,809;10,265;41,905;14,6;68,34;46,955;27,895;8,924;16,75;26,655;26,31;13,46;108,6429;152,55;26,475;37,615;109,4;74,2;28,157;57,05;8,808;56,16;14,05;16,245;133,65;55,89;21,47;50,44;65,235;0,8915;2,06;2,366;15,25;8,655;4,778;45,22;17,505;2,654;8,5589;16,018;4,435;4,075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/07/12;65,19;1,603;34,295;28,835;63,75;36,12;16,97;97,31;82,7636;10,925;44,47;15,22;70,95;47,545;28,21;9,449;17,445;27,2;27,475;14,015;112,5633;155,65;27,955;38,245;114,4;77,54;29,19;59,71;9,178;57,76;14,49;17,065;133,55;57,5;22,538;51,41;64,46;0,97;2,18;2,584;16,13;9,46;5,051;46,195;17,895;2,83;8,8457;16,368;4,908;4,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/07/12;65,45;1,742;34,56;30,185;65,2;37,35;18;99,54;83,3636;11,055;45,7;15,42;71,37;49,35;29,805;9,794;17,96;27,75;24,55;14,185;112,1126;157,65;27,995;39,325;115,05;79,68;29,133;60,99;9,26;58,94;14,665;17,335;134,1;59,15;23,229;52,22;64,828;0,9905;2,244;2,704;16,63;9,815;5,193;46,95;17,82;2,931;9,1077;16,62;5,15;4,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/07/12;66,28;1,793;35,465;31,185;65,6;37,45;18,685;98,9;83,1817;11,055;47,315;15,685;71,7;50,15;29,715;10;18,27;28,2;25,07;14,645;112,1577;157,45;28,25;40,09;115,75;81,11;28,847;61,15;9,198;60,24;14,71;17,47;137,6;60,43;23,697;52,3;66,999;1,056;2,322;2,828;16,87;10,18;5,409;48,135;17,9;2,985;9,1848;17,31;5,37;4,974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
