Date;AAPL UW Equity;ABBV UN Equity;ABT UN Equity;ACN UN Equity;AGN UN Equity;AIG UN Equity;ALL UN Equity;AMGN UW Equity;AMZN UW Equity;APC UN Equity;AXP UN Equity;BA UN Equity;BAC UN Equity;BIIB UW Equity;BK UN Equity;BLK UN Equity;BMY UN Equity;BRK/B UN Equity;C UN Equity;CAT UN Equity;CELG UW Equity;CL UN Equity;CMCSA UW Equity;COF UN Equity;COP UN Equity;COST UW Equity;CSCO UW Equity;CVS UN Equity;CVX UN Equity;DD UN Equity;DIS UN Equity;DOW UN Equity;DVN UN Equity;EMC UN Equity;EMR UN Equity;EXC UN Equity;F UN Equity;FB UW Equity;FDX UN Equity;FOX UW Equity;FOXA UW Equity;GD UN Equity;GE UN Equity;GILD UW Equity;GM UN Equity;GOOG UW Equity;GOOGL UW Equity;GS UN Equity;HAL UN Equity;HD UN Equity;HON UN Equity;IBM UN Equity;INTC UW Equity;JNJ UN Equity;JPM UN Equity;KMI UN Equity;KO UN Equity;LLY UN Equity;LMT UN Equity;LOW UN Equity;MA UN Equity;MCD UN Equity;MDLZ UW Equity;MDT UN Equity;MET UN Equity;MMM UN Equity;MO UN Equity;MON UN Equity;MRK UN Equity;MS UN Equity;MSFT UW Equity;NKE UN Equity;NSC UN Equity;ORCL UN Equity;OXY UN Equity;PCLN UW Equity;PEP UN Equity;PFE UN Equity;PG UN Equity;PM UN Equity;PYPL UW Equity;QCOM UW Equity;RTN UN Equity;SBUX UW Equity;SLB UN Equity;SO UN Equity;SPG UN Equity;T UN Equity;TGT UN Equity;TWX UN Equity;TXN UW Equity;UNH UN Equity;UNP UN Equity;UPS UN Equity;USB UN Equity;UTX UN Equity;V UN Equity;VZ UN Equity;WBA UW Equity;WFC UN Equity;WMT UN Equity;XOM UN Equity
13/01/12;10979185;#N/A N/A;1890412;1318931;220754;632689;838329;2008481;1270945;827629;2042480;1368185;34748402;575667;1916896;303518;2517122;2298584;10694804;2157033;1746624;1748822;3630901;1544417;2923525;1135897;8567247;1764516;2882900;1601442;3107219;1868361;869581;3536740;1426243;2515492;6419593;#N/A N/A;573295;535071;3037191;377384;9210870;7274674;2817364;#N/A N/A;639313;1704985;4460902;2086773;837484;1784058;16357096;2628173;10293706;240258;5958324;1329937;549786;2207842;3366010;1321747;#N/A N/A;1467217;2255275;1030556;2530434;1476461;3100529;3843219;15150765;1868860;729720;#N/A N/A;1259636;193955;2012971;8350986;3692404;1641737;#N/A N/A;4080086;554691;3351968;3280399;1260285;497148;6061902;1430998;1669214;2722807;1276858;1495840;1527165;5244247;1012189;8077916;3255513;#N/A N/A;7390151;2956590;3937719
16/01/12;10979185;#N/A N/A;1890412;1318931;220754;632689;838329;2008481;1270945;827629;2042480;1368185;34748402;575667;1916896;303518;2517122;2298584;10694804;2157033;1746624;1748822;3630901;1544417;2923525;1135897;8567247;1764516;2882900;1601442;3107219;1868361;869581;3536740;1426243;2515492;6419593;#N/A N/A;573295;535071;3037191;377384;9210870;7274674;2817364;#N/A N/A;639313;1704985;4460902;2086773;837484;1784058;16357096;2628173;10293706;240258;5958324;1329937;549786;2207842;3366010;1321747;#N/A N/A;1467217;2255275;1030556;2530434;1476461;3100529;3843219;15150765;1868860;729720;#N/A N/A;1259636;193955;2012971;8350986;3692404;1641737;#N/A N/A;4080086;554691;3351968;3280399;1260285;497148;6061902;1430998;1669214;2722807;1276858;1495840;1527165;5244247;1012189;8077916;3255513;#N/A N/A;7390151;2956590;3937719
17/01/12;11952038;#N/A N/A;1551200;1358862;1601527;719488;858376;2537444;1326060;681456;1549989;816375;26912975;789233;2249179;188716;2448488;1647057;14899906;1570257;2137486;1534626;3671709;1322688;2068905;994358;9304086;1742924;1975146;1415386;2560155;1911262;803329;3515492;1262408;2080903;6074227;#N/A N/A;544799;626738;4604450;354787;8441320;8056432;2134340;#N/A N/A;593908;1575341;3996531;1599820;815152;1696600;16056620;2298735;11742159;398195;4838554;1471585;660200;2098768;2213130;1322276;#N/A N/A;1303522;2073126;837205;2327781;1131567;3314372;3521308;19121401;2296552;610257;#N/A N/A;1053112;250883;1723958;7282725;3188392;1934562;#N/A N/A;4244811;477616;3003756;3310423;1089971;479522;5198992;1049780;1576060;1769827;1149785;1341598;1182295;4177618;1122142;7216124;2585686;#N/A N/A;8135601;1954517;3688163
18/01/12;12669510;#N/A N/A;2177678;1679197;1013146;851108;726055;2265578;1776525;714476;1525548;983871;25074775;605807;3001151;140857;1978369;1634691;8642538;1773953;2280318;1244286;4322187;1172225;2298677;1015321;15707534;1861346;1877242;1637577;2619470;1884745;722789;4137476;1175625;2366252;5163563;#N/A N/A;438020;555079;4673287;533908;8821762;6707810;1874722;#N/A N/A;799864;3344921;2909701;2724979;1104356;1274475;16767742;1861795;9984599;256100;4119580;1130012;357786;2800902;2162580;1569884;#N/A N/A;1450956;1551369;1072939;2514772;1121864;3480132;4320727;19833781;3071224;502407;#N/A N/A;901244;299656;1225890;7132753;2442270;3325109;#N/A N/A;4892015;502181;3499328;3645221;979970;488811;4414392;1936127;1257898;7787751;1287378;1743186;1159529;3559567;760724;2926024;2511620;#N/A N/A;5823047;1319741;5032222
19/01/12;12937246;#N/A N/A;1134427;1437200;668056;626607;634312;1680551;1688655;1368833;1239362;1820953;38747705;540671;2081342;178730;4491527;1635063;8690697;2156059;1899864;1526902;2861234;1287339;2221192;745944;10853740;1913247;1627817;1035310;2157061;1674815;599001;4257400;901137;2002785;10061601;#N/A N/A;562675;900592;4780187;289081;6832903;7939106;2301328;#N/A N/A;2150086;1816112;5039103;2408215;1056360;1564078;16045332;2865887;6901740;184091;3861136;1047650;557955;2068931;1525080;1264989;#N/A N/A;1309000;1958221;897034;2756006;891506;3392876;4753302;17224759;2233792;794482;#N/A N/A;720868;254779;1972344;5404855;1847064;2111061;#N/A N/A;4712010;468852;2803716;2801663;816905;607011;3799825;1251639;1241997;4256587;2539494;1818022;1024320;3186421;1053052;3026028;1746824;#N/A N/A;6117849;1739985;4447548
20/01/12;21600460;#N/A N/A;3340907;2045604;1094704;923956;1279413;2416683;1621189;1066811;3435010;1382535;33405960;1157754;3599801;271483;3863579;2865101;9915229;1634627;3380826;2401034;6078416;3746090;2586385;1209784;14070325;3274513;2947294;1849415;3452325;2590290;861741;5072616;1554241;2215473;8834460;#N/A N/A;822261;734135;6475278;576032;18426038;5735674;1927303;#N/A N/A;2879680;1722176;5077931;3128412;2034687;3316906;31322870;5093409;9559300;206867;9001836;2216198;751886;3122563;3328630;2319660;#N/A N/A;2095121;2308719;1374981;3720811;1301766;5096138;4770826;49953361;4097280;811677;#N/A N/A;1577116;367761;2274803;13967446;4507355;2630161;#N/A N/A;5059395;635314;3820036;4536326;1447992;809118;8449489;1690211;1900166;3938688;2596083;2006732;1892872;3886497;2241838;4708840;4598038;#N/A N/A;9989864;3349069;7293588
23/01/12;13155758;#N/A N/A;1134382;1281519;893421;576609;756231;1800389;1098263;884971;1623716;983529;27936085;706662;2004253;143629;2180646;1113672;6106860;1408214;1497674;1383112;3453096;1027159;2406674;570026;12284646;1711063;2587587;1401778;2078315;1510255;780668;4605538;970868;1839309;5490926;#N/A N/A;333795;528572;2777999;390452;7477058;6073506;1676626;#N/A N/A;1005253;1223147;6567380;2125506;858816;1519252;18706908;1999999;5088439;153775;4689858;1652356;295130;2196754;1750270;1589181;#N/A N/A;1131561;2020282;1050054;1723612;1049036;2733345;3663224;17638929;2428600;431233;#N/A N/A;1225749;194286;1374298;8586876;3409825;1784218;#N/A N/A;4036911;299903;3518234;2398716;800251;352022;3639927;950400;1130786;3689142;1851187;1186584;679860;2774640;1012081;3019056;4579302;#N/A N/A;7840375;1471752;3678373
24/01/12;34739628;#N/A N/A;1775412;1154674;1090455;734935;975316;2024527;908193;553144;1643032;966461;18551466;557173;2009125;134515;2520841;1113355;5433292;1172792;2185454;1526484;3853865;1654509;2525485;604850;7388751;1409898;1416475;1600051;2752945;1274257;437837;8651344;1035552;1698152;5436048;#N/A N/A;418475;522351;3519934;525421;8634966;4340682;1892187;#N/A N/A;882613;870372;4752913;2453640;814138;1561881;15899380;2653080;4759312;170655;5188860;1153597;347980;2225634;1347090;2320759;#N/A N/A;1593085;1713801;1164970;2708788;617474;2749875;2769715;13627961;2189068;860445;#N/A N/A;867373;185689;1218547;5004366;2062323;1469615;#N/A N/A;3853599;302913;3312616;2414299;1176665;483952;4421638;916116;1950161;6281282;1967471;1839102;817533;2367180;1145200;2436588;4760906;#N/A N/A;4847796;1879319;3426388
25/01/12;50914780;#N/A N/A;2198194;906869;754161;801504;1158900;2143844;858329;948171;1882583;2312127;19638644;593956;3870075;125549;3478496;1478448;5601187;2131425;2492390;1434300;4989208;1406383;4148438;939624;9790935;2398481;1692113;2200929;2824659;1440665;630876;8255682;1844247;2804596;5504440;#N/A N/A;411241;924539;7129842;682932;10110341;5323966;2702814;#N/A N/A;1242426;2022411;4028316;2083129;968057;1478638;16544737;2167463;5463653;290695;5101984;1162565;529854;2166541;1960740;1747837;#N/A N/A;1769216;2994759;1053748;2357404;863986;3165286;3213078;15264837;2731816;1116806;#N/A N/A;1185663;162046;1226179;5665981;2184832;2329495;#N/A N/A;7107107;886620;3277084;2959704;1820621;500030;5026493;1065108;1382721;4403783;2410689;1474414;990425;2830178;1836249;3906920;2866737;#N/A N/A;5525111;1628478;4460434
26/01/12;15269793;#N/A N/A;1575375;746668;1036498;822167;1146109;2068316;1140656;923900;1466605;776198;23288321;477979;3452371;128510;3831349;1618543;6216017;3435495;2447280;2177454;6128083;1851602;3388187;678399;10176412;1557002;1997274;1909990;2112589;1653321;733671;4372290;1315059;2354517;8668644;#N/A N/A;308890;876223;5352647;395928;6925491;5433336;2034495;#N/A N/A;754500;1607477;4948417;2225786;1191788;1150769;13714525;2954110;5924172;249512;3402570;1550792;521994;2919460;1690520;1267797;#N/A N/A;1625627;4482696;1145256;2368800;803490;2605046;3119874;12103991;2240160;720258;#N/A N/A;1177549;170937;1288412;5641382;2100586;1300379;#N/A N/A;6245303;883237;6658004;2432477;1372145;380716;7855466;1125962;1241226;3838765;2448539;1274818;1088754;4012447;938986;2564392;2861514;#N/A N/A;8061791;2035083;3401025
27/01/12;17891349;#N/A N/A;1765500;1052017;715676;1168330;1297139;3473902;1222902;639493;1597248;1111609;50499463;496322;2433373;126517;3284959;1359517;5576219;1387991;2535790;1962916;4537388;1732603;2571566;590869;12573730;1487282;2986465;1861338;2661768;2242569;631294;3502265;1177334;2202280;15127010;#N/A N/A;443908;751328;3638953;391338;7921215;4955280;2944104;#N/A N/A;981180;2229912;5744331;1990043;1416571;1259862;10316690;2650754;6649243;480852;4111740;1624419;470590;2847820;1569610;1461215;#N/A N/A;1552881;2919399;1033544;3154732;921784;3292526;3608230;13055055;2236852;940470;#N/A N/A;1102993;157829;1667611;6519348;3183429;2210278;#N/A N/A;4181298;649106;7839252;2485742;1291506;481159;6584831;1306636;1681279;3074671;1981719;1701812;1199960;2963013;1172787;3208660;4581776;#N/A N/A;6221860;2170202;4302929
30/01/12;18105696;#N/A N/A;2507218;799223;658992;664503;687280;1925653;1211999;572596;1237992;1619515;27767493;610993;1572995;110303;1572612;1335746;5618104;1311396;2202152;1806260;5170677;1701609;3552502;540855;8252874;1519019;2044213;1282231;2486643;2337050;458336;2973301;864135;1987842;7871416;#N/A N/A;507340;450086;4351659;637171;6353007;4711604;1780500;#N/A N/A;651431;1315178;3089547;1367334;874912;1265447;14685200;2012008;5009851;312502;2857764;1383446;604198;1957860;1630930;1371179;#N/A N/A;1799488;2534576;858562;2750112;1315473;2907039;4794984;14834697;3237744;1077598;#N/A N/A;762004;143753;1592001;5986077;2555522;1299859;#N/A N/A;4151002;719666;3744192;1652270;1152665;375361;6228871;1270021;1602864;2970787;1203020;2006556;1098714;2907210;1036661;3534016;3376444;#N/A N/A;4805186;1500490;4121361
31/01/12;18201113;#N/A N/A;2433299;1218744;504566;755857;1322858;3671401;3532480;873814;2221210;1195268;23516649;720630;2518156;149881;3173763;1738709;8847319;2146684;2056844;2257770;4760916;2259469;10990111;718815;12531303;1964605;2668802;2026876;5970327;2273991;1008534;4049960;1467231;1605256;9316381;#N/A N/A;537937;690115;5789308;608198;11672273;4223568;2653042;#N/A N/A;671066;2171953;5255867;2759988;1039708;1801820;13681109;4528093;7822041;244304;4500302;2771196;632633;3880607;2519170;2612293;#N/A N/A;3398597;2464560;1074829;5123212;4706607;5076801;4453050;14604029;13984244;3686102;#N/A N/A;1198902;253889;1782684;10147224;3141787;1940594;#N/A N/A;4634255;1099867;3513512;2454644;1682359;1214499;8230605;2060605;2094298;3236461;2259818;1421284;1520820;3693415;1688243;2775180;4998644;#N/A N/A;6671171;2927918;6225891
01/02/12;14787514;#N/A N/A;2014990;1273090;678615;1554783;1307566;2102756;5878119;632309;1491148;935962;24335925;861419;2227655;174253;2147669;1576062;10570801;1621596;1965844;1286646;4102409;1789543;3466368;823770;13642519;1873024;1707875;1296854;2308644;2039965;756186;3473117;1073315;1529898;8524685;#N/A N/A;462821;652206;4011200;618247;7442133;4561232;2319212;#N/A N/A;594474;2532625;2736377;2377567;884310;1414338;15178760;2935964;6583521;202616;4381972;1323948;564894;2371943;2147580;1589800;#N/A N/A;1725690;2123482;863975;3445146;996901;3270556;4970213;16195073;2639060;863347;#N/A N/A;725606;256782;1274839;7331930;2759394;1126679;#N/A N/A;8616007;633877;4291938;1910296;1128415;440599;5678315;1263541;1215966;3697046;1664773;1384196;1603689;3726349;1603855;2851444;2471308;#N/A N/A;5078447;2680911;5201847
02/02/12;8790348;#N/A N/A;1805699;758609;363808;852569;2248749;1652341;2359230;707303;1439709;824502;16691563;438721;2285266;138581;1933741;1125524;6067215;1069008;1351014;1334444;3613349;1220583;2186520;1301001;9015019;1313875;1506919;954165;2368800;2275339;685684;4287099;1022351;1252031;5906857;#N/A N/A;343571;624040;3381726;405418;7567445;4545964;1515746;#N/A N/A;679767;1410242;2617637;2672284;806477;1300631;9040821;2117467;5466019;234140;3745146;1870510;339497;3087297;4175250;982374;#N/A N/A;1115144;1079379;654132;2423314;632072;4052332;2878356;12323874;3052044;627600;#N/A N/A;696614;140203;1508118;7086728;3400105;866349;#N/A N/A;10035530;457790;2804934;2765284;1851735;413482;5011333;2001201;1212018;2827277;1361599;1023264;603993;1955962;977808;7326896;2356312;#N/A N/A;3936117;1976439;3149063
03/02/12;17312155;#N/A N/A;1961498;653470;545385;1661429;1045192;1807367;1825970;1043449;1883085;838123;33736949;411960;2702973;315218;1946700;2094438;8693917;2397279;1807138;1488666;3826939;1844383;2366548;853854;11002204;2309191;1985613;1460390;2901404;1515012;951077;3053657;1120255;1247113;8594884;#N/A N/A;522738;587657;2867463;599279;8586579;20493248;4440763;#N/A N/A;768656;1552611;2692360;1739653;1340696;1158480;11174637;2277942;7901157;342177;5208118;1262394;508322;2440778;3601200;1451802;#N/A N/A;1401981;1980524;898868;3304267;603018;3259688;4366789;10963821;3054184;753972;#N/A N/A;1107691;256668;1479637;6954724;3759103;1051781;#N/A N/A;5768595;537500;2883272;2156646;1590387;518600;4589729;1281608;1611090;4265540;2500658;1129028;1075372;3398755;1105119;3977740;2413066;#N/A N/A;7963278;1834521;5042237
06/02/12;11920216;#N/A N/A;2500306;1048915;510963;739051;855891;2917877;1359960;844441;1247756;979853;20902338;292876;2415174;123970;1691386;1267768;4404249;1103193;1379674;1073966;4139704;1441914;2141622;451530;8018739;2054648;1841251;1310478;2966011;1406562;1167795;2765454;1357180;1770415;5792706;#N/A N/A;468977;675654;4613885;411369;8853895;10939528;3579457;#N/A N/A;1061302;864928;2603233;1404802;1045530;870083;9573006;2399645;3791631;255788;4177880;1330431;513786;1889320;1753070;1002245;#N/A N/A;1656585;1514129;779956;2316310;1278860;2545218;3006862;6874538;1922912;673078;#N/A N/A;909193;177875;1118398;5309625;2981961;1183855;#N/A N/A;3283012;541914;2009308;1772243;1033250;404162;4705977;932885;1253589;3173797;1407584;1182564;822774;1977418;805193;3023920;3001701;#N/A N/A;4347139;1215718;4825592
07/02/12;15198834;#N/A N/A;1949091;761393;411599;638463;866341;1620967;956142;1461875;1191316;1066232;24007614;272191;1989649;97200;1568263;768812;4379650;1074860;1378614;855836;3450268;1739339;2444026;476946;14149283;2175647;1570506;938327;3316288;1383557;780610;2775476;2072575;1560320;5636922;#N/A N/A;368772;643661;2910223;426453;5785323;8106444;2030825;#N/A N/A;610308;1545788;3126756;1348722;726265;687900;9063400;2249224;3677404;367904;5542004;942978;660680;1808402;2584590;1597032;#N/A N/A;1545443;955136;667825;2293378;679079;2401587;2595920;10070489;1337144;627861;#N/A N/A;935815;261149;1096424;5395701;2647736;1387592;#N/A N/A;4090492;451227;1745682;1849231;1150445;372156;4087979;857870;1382043;3065045;1269627;1146270;999772;2017620;553620;2396012;2267907;#N/A N/A;3074982;1227995;4017269
08/02/12;19159868;#N/A N/A;1029405;864098;302928;815935;1023621;3696483;1077933;755170;1291410;1576929;33055196;478057;1865532;143196;1673318;1035924;6957536;1082085;1234798;1057474;3342633;1336711;2135843;504562;25104995;2092400;1546987;825493;4607040;1439886;592376;2618761;857340;1235772;5644011;#N/A N/A;339206;661062;6174321;366489;6343511;6399110;3421225;#N/A N/A;538118;839916;2490094;1279515;849141;906571;10849650;1526896;4007080;284315;5344154;1573898;757272;2418872;1624340;1222817;#N/A N/A;991858;1468510;711305;2715801;746784;2690457;3098420;12345398;2941756;436094;#N/A N/A;683066;259076;1232147;5796353;2087629;1176524;#N/A N/A;3446548;405494;2295530;1806236;892843;378589;3442868;1229303;2566248;3021520;1185936;1182036;701688;2363165;1511092;3295988;1901458;#N/A N/A;4662372;1455664;2968379
09/02/12;41431152;#N/A N/A;1488625;955037;333340;654337;817898;2988204;1458995;688786;1591042;922064;42508944;553563;1454106;194024;1669861;1129681;7016862;1548270;1580746;1052108;3503416;1520457;1736625;330221;32596407;2107073;1287340;937814;3055288;1550147;529527;2242091;976284;1513361;7369808;#N/A N/A;334112;1540523;7149828;426998;5083227;3874932;1479116;#N/A N/A;636708;871155;2606402;1033251;745074;744304;8789903;2135045;5381295;384625;5631590;1068314;732178;2161641;2164970;908372;#N/A N/A;1406971;1517170;1007689;3789326;854034;2687608;2643083;15542122;1771860;406977;#N/A N/A;721195;209656;4780736;6047338;2571848;2857695;#N/A N/A;4664064;582132;3111438;1817851;748077;317201;3552779;668134;1998518;2015329;1527120;1780588;702409;2207885;1709156;6351404;1792397;#N/A N/A;4484150;1452655;3118415
10/02/12;30992836;#N/A N/A;1199086;687531;350143;705857;1086842;1697435;1297901;764482;1023306;690763;26727665;398146;1350895;91055;1841178;1404510;6935811;1478180;1707538;1265448;3145616;955165;3079119;588514;16580402;1762673;1594526;1432145;2240272;1593809;681609;2633798;801196;1654087;7059705;#N/A N/A;387173;672116;4507267;454108;8087293;3564928;2198517;#N/A N/A;609481;1237049;2650250;984867;878074;880116;9141208;2418157;4543715;252254;3569894;1310562;505982;1718670;1414090;1139371;#N/A N/A;1589512;1196748;834382;2719572;782693;2440203;2953593;10849983;1740720;518758;#N/A N/A;817891;307072;2189105;6830608;2035653;2640183;#N/A N/A;3799902;366796;2443380;1824053;949625;431935;4444091;708904;1155893;1783004;1409505;1530566;810402;2066065;888916;4111464;2091836;#N/A N/A;3407819;1718318;3308925
